event_type,event_family,example_id,trajectory_id,matched_role,current_reasoning_step_idx,previous_action,current_action,previous_action_entropy_bits,current_action_entropy_bits,delta_action_entropy_bits,previous_action_confidence,current_action_confidence,delta_action_confidence
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,40,RIGHT,UP,0.7884747383313375,1.0083951408894387,0.2199204025581012,0.7977856993675232,0.6260858774185181,-0.17169982194900513
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,41,UP,RIGHT,1.0083951408894387,1.0380739615889616,0.02967882069952288,0.6260858774185181,0.5416052341461182,-0.0844806432723999
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,41,UP,RIGHT,1.0083951408894387,1.0380739615889616,0.02967882069952288,0.6260858774185181,0.5416052341461182,-0.0844806432723999
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,42,RIGHT,UP,1.0380739615889616,0.8245620132263212,-0.21351194836264042,0.5416052341461182,0.7714118361473083,0.22980660200119019
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,42,RIGHT,UP,1.0380739615889616,0.8245620132263212,-0.21351194836264042,0.5416052341461182,0.7714118361473083,0.22980660200119019
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,57,UP,RIGHT,1.0067396331044145,0.932370989845118,-0.07436864325929649,0.6261776089668274,0.7036190032958984,0.07744139432907104
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,57,UP,RIGHT,1.0067396331044145,0.932370989845118,-0.07436864325929649,0.6261776089668274,0.7036190032958984,0.07744139432907104
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,58,RIGHT,UP,0.932370989845118,1.0534492136289622,0.12107822378384414,0.7036190032958984,0.4965358674526214,-0.20708313584327703
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,58,RIGHT,UP,0.932370989845118,1.0534492136289622,0.12107822378384414,0.7036190032958984,0.4965358674526214,-0.20708313584327703
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,59,UP,RIGHT,1.0534492136289622,0.9045260813923705,-0.1489231322365917,0.4965358674526214,0.7065982818603516,0.21006241440773016
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,59,UP,RIGHT,1.0534492136289622,0.9045260813923705,-0.1489231322365917,0.4965358674526214,0.7065982818603516,0.21006241440773016
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,60,RIGHT,UP,0.9045260813923705,0.856543161247737,-0.047982920144633456,0.7065982818603516,0.7416669726371765,0.03506869077682495
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,60,RIGHT,UP,0.9045260813923705,0.856543161247737,-0.047982920144633456,0.7065982818603516,0.7416669726371765,0.03506869077682495
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,64,UP,RIGHT,1.0121315208956716,1.0248315330159925,0.012700012120320903,0.5435715317726135,0.5426952242851257,-0.000876307487487793
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,64,UP,RIGHT,1.0121315208956716,1.0248315330159925,0.012700012120320903,0.5435715317726135,0.5426952242851257,-0.000876307487487793
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,65,RIGHT,UP,1.0248315330159925,1.031646998152177,0.006815465136184473,0.5426952242851257,0.54209965467453,-0.0005955696105957031
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,65,RIGHT,UP,1.0248315330159925,1.031646998152177,0.006815465136184473,0.5426952242851257,0.54209965467453,-0.0005955696105957031
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,68,UP,RIGHT,1.0262357377521734,1.0436983303581238,0.0174625926059504,0.5425063371658325,0.5410939455032349,-0.0014123916625976562
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,68,UP,RIGHT,1.0262357377521734,1.0436983303581238,0.0174625926059504,0.5425063371658325,0.5410939455032349,-0.0014123916625976562
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,70,RIGHT,UP,0.9063044058895042,0.8609628640703895,-0.04534154181911476,0.706492006778717,0.7411308884620667,0.03463888168334961
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,70,RIGHT,UP,0.9063044058895042,0.8609628640703895,-0.04534154181911476,0.706492006778717,0.7411308884620667,0.03463888168334961
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,71,UP,RIGHT,0.8609628640703895,0.90975722489281,0.0487943608224205,0.7411308884620667,0.706057608127594,-0.035073280334472656
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,71,UP,RIGHT,0.8609628640703895,0.90975722489281,0.0487943608224205,0.7411308884620667,0.706057608127594,-0.035073280334472656
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,75,RIGHT,UP,0.9629172864820276,1.0261715935343838,0.06325430705235624,0.6673843264579773,0.5426262617111206,-0.12475806474685669
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,75,RIGHT,UP,0.9629172864820276,1.0261715935343838,0.06325430705235624,0.6673843264579773,0.5426262617111206,-0.12475806474685669
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,76,UP,RIGHT,1.0261715935343838,0.8414916696646302,-0.18467992386975363,0.5426262617111206,0.7431915402412415,0.20056527853012085
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,76,UP,RIGHT,1.0261715935343838,0.8414916696646302,-0.18467992386975363,0.5426262617111206,0.7431915402412415,0.20056527853012085
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,77,RIGHT,UP,0.8414916696646302,1.023100503854895,0.18160883419026486,0.7431915402412415,0.4987677931785583,-0.24442374706268316
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,77,RIGHT,UP,0.8414916696646302,1.023100503854895,0.18160883419026486,0.7431915402412415,0.4987677931785583,-0.24442374706268316
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,78,UP,RIGHT,1.023100503854895,0.9356570606366011,-0.08744344321829389,0.4987677931785583,0.6697931885719299,0.17102539539337164
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,78,UP,RIGHT,1.023100503854895,0.9356570606366011,-0.08744344321829389,0.4987677931785583,0.6697931885719299,0.17102539539337164
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,80,RIGHT,UP,1.0030798265496197,1.0520877944164282,0.0490079678668085,0.5866832137107849,0.5403953790664673,-0.04628783464431763
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,80,RIGHT,UP,1.0030798265496197,1.0520877944164282,0.0490079678668085,0.5866832137107849,0.5403953790664673,-0.04628783464431763
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,82,UP,RIGHT,0.978609804108004,1.032096978957489,0.05348717484948495,0.6288371086120605,0.5420795679092407,-0.08675754070281982
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,82,UP,RIGHT,0.978609804108004,1.032096978957489,0.05348717484948495,0.6288371086120605,0.5420795679092407,-0.08675754070281982
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,83,RIGHT,UP,1.032096978957489,1.02483123048433,-0.007265748473159084,0.5420795679092407,0.5426961779594421,0.000616610050201416
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,83,RIGHT,UP,1.032096978957489,1.02483123048433,-0.007265748473159084,0.5420795679092407,0.5426961779594421,0.000616610050201416
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,84,UP,RIGHT,1.02483123048433,0.9885144660587232,-0.03631676442560672,0.5426961779594421,0.6279930472373962,0.0852968692779541
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,84,UP,RIGHT,1.02483123048433,0.9885144660587232,-0.03631676442560672,0.5426961779594421,0.6279930472373962,0.0852968692779541
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,93,RIGHT,UP,0.9991050289894894,0.9424728538070162,-0.05663217518247321,0.6269321441650391,0.6691799163818359,0.042247772216796875
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,93,RIGHT,UP,0.9991050289894894,0.9424728538070162,-0.05663217518247321,0.6269321441650391,0.6691799163818359,0.042247772216796875
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,95,UP,RIGHT,0.892087391836004,0.9996318484870188,0.10754445665101475,0.7077763676643372,0.5869486331939697,-0.12082773447036743
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,95,UP,RIGHT,0.892087391836004,0.9996318484870188,0.10754445665101475,0.7077763676643372,0.5869486331939697,-0.12082773447036743
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,97,RIGHT,UP,1.0154271468650162,1.0300171476304931,0.014590000765476896,0.5433106422424316,0.4982882440090179,-0.04502239823341375
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,97,RIGHT,UP,1.0154271468650162,1.0300171476304931,0.014590000765476896,0.5433106422424316,0.4982882440090179,-0.04502239823341375
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,98,UP,RIGHT,1.0300171476304931,0.9653115005329448,-0.06470564709754834,0.4982882440090179,0.6298607587814331,0.13157251477241522
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,98,UP,RIGHT,1.0300171476304931,0.9653115005329448,-0.06470564709754834,0.4982882440090179,0.6298607587814331,0.13157251477241522
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,124,RIGHT,UP,0.2724264387683515,0.3450301639772903,0.07260372520893882,0.953866481781006,0.9356924295425416,-0.018174052238464355
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,124,RIGHT,UP,0.2724264387683515,0.3450301639772903,0.07260372520893882,0.953866481781006,0.9356924295425416,-0.018174052238464355
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,129,UP,RIGHT,0.822419759423764,1.014764292712151,0.19234453328838697,0.7446867823600769,0.5433382391929626,-0.20134854316711426
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,129,UP,RIGHT,0.822419759423764,1.014764292712151,0.19234453328838697,0.7446867823600769,0.5433382391929626,-0.20134854316711426
commitment_onset,commitment_onset,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,failure,129,,RIGHT,0.822419759423764,1.014764292712151,0.19234453328838697,0.7446867823600769,0.5433382391929626,-0.20134854316711426
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11,control,1,RIGHT,UP,1.8659277188700747,1.8777623726482484,0.01183465377817372,0.4039232134819031,0.4307363629341125,0.026813149452209417
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11,control,5,UP,RIGHT,1.9547187815173084,1.8719099178237872,-0.08280886369352114,0.3461542427539825,0.407884418964386,0.0617301762104035
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11,control,8,RIGHT,UP,1.6414651756385443,1.725458744625186,0.08399356898664156,0.5744858384132385,0.440794289112091,-0.13369154930114752
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11,control,10,UP,DOWN,1.7933603181719322,0.2097229336296901,-1.583637384542242,0.4329724013805389,0.972579061985016,0.5396066606044772
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11,control,10,UP,DOWN,1.7933603181719322,0.2097229336296901,-1.583637384542242,0.4329724013805389,0.972579061985016,0.5396066606044772
commitment_onset,commitment_onset,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11,control,10,,DOWN,1.7933603181719322,0.2097229336296901,-1.583637384542242,0.4329724013805389,0.972579061985016,0.5396066606044772
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_005,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11,failure,1,RIGHT,UP,1.364622086105246,1.61832233389106,0.2537002477858139,0.6567116975784302,0.4635645747184753,-0.1931471228599549
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_005,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11,failure,1,RIGHT,UP,1.364622086105246,1.61832233389106,0.2537002477858139,0.6567116975784302,0.4635645747184753,-0.1931471228599549
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_005,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11,failure,8,UP,DOWN,1.6816665011475334,1.7871665620663064,0.10550006091877306,0.4354831874370575,0.4242878258228302,-0.011195361614227295
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_005,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11,failure,8,UP,DOWN,1.6816665011475334,1.7871665620663064,0.10550006091877306,0.4354831874370575,0.4242878258228302,-0.011195361614227295
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_005,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11,failure,22,DOWN,LEFT,1.0365508893088098,0.2606337979602245,-0.7759170913485853,0.7594428062438965,0.9646499752998352,0.20520716905593872
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_005,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11,failure,22,DOWN,LEFT,1.0365508893088098,0.2606337979602245,-0.7759170913485853,0.7594428062438965,0.9646499752998352,0.20520716905593872
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11_step_005,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_11,failure,88,LEFT,UP,0.0172838361587254,0.0785420116957311,0.0612581755370057,0.9985748529434204,0.9910928606987,-0.007481992244720459
